/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P019R001A018.skeleton,18,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P027R001A002.skeleton,2,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P016R001A024.skeleton,24,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P011R001A030.skeleton,30,11
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P037R001A008.skeleton,8,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P025R001A013.skeleton,13,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P009R001A009.skeleton,9,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P008R001A002.skeleton,2,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P040R001A006.skeleton,6,40
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P003R001A035.skeleton,35,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P017R001A016.skeleton,16,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P017R001A028.skeleton,28,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P016R001A036.skeleton,36,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P009R001A017.skeleton,17,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P019R001A021.skeleton,21,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P008R001A025.skeleton,25,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P007R001A019.skeleton,19,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P027R001A005.skeleton,5,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P007R001A011.skeleton,11,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P019R001A006.skeleton,6,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P007R001A012.skeleton,12,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P015R001A026.skeleton,26,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P007R001A003.skeleton,3,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P001R001A020.skeleton,20,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P026R001A019.skeleton,19,26
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P008R001A025.skeleton,25,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P032R001A030.skeleton,30,32
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P022R001A018.skeleton,18,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P016R001A044.skeleton,44,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P025R001A004.skeleton,4,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P008R001A004.skeleton,4,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P025R001A013.skeleton,13,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P007R001A045.skeleton,45,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P009R001A034.skeleton,34,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P001R001A004.skeleton,4,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P008R001A006.skeleton,6,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P021R001A047.skeleton,47,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P027R001A024.skeleton,24,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P015R001A026.skeleton,26,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P016R001A014.skeleton,14,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P012R001A042.skeleton,42,12
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P007R001A046.skeleton,46,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P015R001A032.skeleton,32,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P015R001A008.skeleton,8,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P032R001A026.skeleton,26,32
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P017R001A024.skeleton,24,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P008R001A039.skeleton,39,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P017R001A030.skeleton,30,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P018R001A023.skeleton,23,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P009R001A018.skeleton,18,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P028R001A011.skeleton,11,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P015R001A029.skeleton,29,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P022R001A027.skeleton,27,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P015R001A035.skeleton,35,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P017R001A019.skeleton,19,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P024R001A049.skeleton,49,24
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P012R001A038.skeleton,38,12
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P007R001A035.skeleton,35,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P007R001A046.skeleton,46,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P025R001A002.skeleton,2,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P017R001A010.skeleton,10,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P015R001A042.skeleton,42,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P032R001A007.skeleton,7,32
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P039R001A023.skeleton,23,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P003R001A030.skeleton,30,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P017R001A013.skeleton,13,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P015R001A012.skeleton,12,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P008R001A006.skeleton,6,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P007R001A021.skeleton,21,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P040R001A003.skeleton,3,40
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P007R001A029.skeleton,29,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P037R001A026.skeleton,26,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P007R001A041.skeleton,41,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P007R001A046.skeleton,46,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P018R001A041.skeleton,41,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P008R001A049.skeleton,49,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P008R001A011.skeleton,11,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P016R001A028.skeleton,28,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P017R001A004.skeleton,4,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C003P008R001A017.skeleton,17,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P007R001A020.skeleton,20,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P019R001A033.skeleton,33,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P021R001A005.skeleton,5,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P016R001A034.skeleton,34,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P003R001A022.skeleton,22,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P025R001A002.skeleton,2,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P037R001A045.skeleton,45,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P008R001A048.skeleton,48,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P005R001A043.skeleton,43,5
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P008R001A015.skeleton,15,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P014R001A036.skeleton,36,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P032R001A004.skeleton,4,32
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P017R001A026.skeleton,26,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P002R001A015.skeleton,15,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P021R001A049.skeleton,49,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P003R001A035.skeleton,35,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P017R001A042.skeleton,42,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P002R001A004.skeleton,4,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P007R001A014.skeleton,14,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P008R001A023.skeleton,23,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P016R001A019.skeleton,19,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P001R001A017.skeleton,17,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P017R001A018.skeleton,18,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P001R001A007.skeleton,7,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P019R001A014.skeleton,14,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P013R001A042.skeleton,42,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P008R001A024.skeleton,24,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P025R001A042.skeleton,42,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P007R001A037.skeleton,37,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P001R001A007.skeleton,7,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P008R001A008.skeleton,8,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P007R001A030.skeleton,30,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P013R001A032.skeleton,32,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P013R001A012.skeleton,12,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P016R001A001.skeleton,1,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P025R001A012.skeleton,12,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P001R001A041.skeleton,41,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P039R001A029.skeleton,29,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P020R001A022.skeleton,22,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P025R001A036.skeleton,36,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P028R001A017.skeleton,17,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P018R001A020.skeleton,20,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P019R001A036.skeleton,36,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P015R001A010.skeleton,10,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P015R001A008.skeleton,8,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P019R001A046.skeleton,46,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P037R001A034.skeleton,34,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P019R001A028.skeleton,28,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P019R001A001.skeleton,1,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P018R001A030.skeleton,30,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P007R001A032.skeleton,32,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P007R001A012.skeleton,12,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P027R001A005.skeleton,5,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P027R001A035.skeleton,35,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P015R001A012.skeleton,12,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P008R001A003.skeleton,3,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P013R001A047.skeleton,47,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P037R001A025.skeleton,25,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P007R001A041.skeleton,41,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P002R001A035.skeleton,35,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P008R001A038.skeleton,38,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P008R001A033.skeleton,33,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P008R001A035.skeleton,35,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P002R001A046.skeleton,46,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P023R001A049.skeleton,49,23
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P040R001A002.skeleton,2,40
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P014R001A022.skeleton,22,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P005R001A006.skeleton,6,5
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P019R001A027.skeleton,27,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P016R001A021.skeleton,21,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P019R001A018.skeleton,18,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P007R001A029.skeleton,29,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P007R001A001.skeleton,1,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P019R001A006.skeleton,6,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P017R001A030.skeleton,30,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P011R001A020.skeleton,20,11
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P008R001A013.skeleton,13,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P017R001A003.skeleton,3,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P007R001A006.skeleton,6,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P025R001A038.skeleton,38,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P022R001A025.skeleton,25,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P038R001A032.skeleton,32,38
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P021R001A033.skeleton,33,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P007R001A036.skeleton,36,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P019R001A043.skeleton,43,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P018R001A042.skeleton,42,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P015R001A047.skeleton,47,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P007R001A032.skeleton,32,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P019R001A004.skeleton,4,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P007R001A013.skeleton,13,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P027R001A032.skeleton,32,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P021R001A036.skeleton,36,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P015R001A030.skeleton,30,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P018R001A032.skeleton,32,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P003R001A020.skeleton,20,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P007R001A024.skeleton,24,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P025R001A035.skeleton,35,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P019R001A033.skeleton,33,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P027R001A019.skeleton,19,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P017R001A021.skeleton,21,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P017R001A004.skeleton,4,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P025R001A036.skeleton,36,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P028R001A047.skeleton,47,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P016R001A017.skeleton,17,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P037R001A009.skeleton,9,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P018R001A044.skeleton,44,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P007R001A026.skeleton,26,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P018R001A049.skeleton,49,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P003R001A016.skeleton,16,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P025R001A025.skeleton,25,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P008R001A018.skeleton,18,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P007R001A007.skeleton,7,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P015R001A017.skeleton,17,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P017R001A036.skeleton,36,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P025R001A019.skeleton,19,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P016R001A030.skeleton,30,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P010R001A003.skeleton,3,10
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P028R001A006.skeleton,6,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P001R001A030.skeleton,30,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P015R001A032.skeleton,32,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P007R001A019.skeleton,19,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P021R001A017.skeleton,17,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P018R001A038.skeleton,38,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P017R001A025.skeleton,25,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C003P003R001A011.skeleton,11,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P027R001A030.skeleton,30,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P007R001A001.skeleton,1,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P017R001A011.skeleton,11,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P019R001A008.skeleton,8,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P008R001A041.skeleton,41,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P007R001A023.skeleton,23,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P015R001A041.skeleton,41,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P017R001A018.skeleton,18,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P004R001A029.skeleton,29,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P021R001A020.skeleton,20,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P002R001A017.skeleton,17,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P001R001A030.skeleton,30,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P016R001A011.skeleton,11,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P008R001A027.skeleton,27,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P008R001A036.skeleton,36,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P015R001A037.skeleton,37,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P007R001A036.skeleton,36,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P028R001A003.skeleton,3,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P018R001A025.skeleton,25,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P021R001A041.skeleton,41,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P017R001A018.skeleton,18,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P012R001A046.skeleton,46,12
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P015R001A035.skeleton,35,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P025R001A029.skeleton,29,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P010R001A002.skeleton,2,10
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P027R001A015.skeleton,15,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P023R001A006.skeleton,6,23
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P003R001A029.skeleton,29,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P017R001A004.skeleton,4,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P019R001A029.skeleton,29,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P017R001A013.skeleton,13,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P021R001A048.skeleton,48,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P025R001A007.skeleton,7,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P017R001A012.skeleton,12,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P008R001A002.skeleton,2,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P009R001A043.skeleton,43,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P016R001A026.skeleton,26,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P017R001A048.skeleton,48,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P039R001A047.skeleton,47,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P016R001A008.skeleton,8,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P025R001A045.skeleton,45,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P025R001A009.skeleton,9,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P008R001A010.skeleton,10,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P017R001A029.skeleton,29,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P021R001A014.skeleton,14,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P008R001A008.skeleton,8,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P008R001A013.skeleton,13,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P008R001A049.skeleton,49,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P019R001A016.skeleton,16,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P007R001A029.skeleton,29,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P015R001A011.skeleton,11,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P008R001A045.skeleton,45,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P003R001A008.skeleton,8,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P027R001A030.skeleton,30,27
